"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47"
"1",0,-0.000329252662687685,0.000374164729374016,6.56180695572939e-05,-0.000435369699576027,0.000379096344576668,-0.00195959057860129,6.25721615654662e-05,-0.00253818739112832,0.000739898539505734,-0.00178117946013345,-0.000860648723413515,0.00120720484358716,-0.000112037086218431,-3.24883165313539e-05,9.51666970776532e-05,0.000477468632523959,0.000540916067303554,0.000410541986354707,-4.19891913439052e-05,0.000945064181651967,0.000119866883294684,0.000523737394918733,0.00123392057502403,-4.18639976181856e-05,0.00033696916863879,-0.00248304279075529,0.000114700199739692,0.000467371607407507,-0.000376603814299159,0.00158840925207548,0.00111938435639969,-0.000216898820459499,0.000172029660080453,-0.00139552822924904,-0.000486954532548323,-0.00026490139469737,0.000150220124214506,0.000574468241266723,-0.000913693373672086,-0.000375757916545982,-0.000342597538252165,-0.000665651044502336,-0.00072976810585712,0.00151268181310593,0.00132189341273947,-0.00118229697949679
"2",-0.000329252662687685,0,0.0120465163442622,0.00104393951539028,-0.0194784128793868,0.0281102653614631,0.0177844908353753,0.0148063573550246,0.0124941964377387,0.0247531492860418,0.0299773486936932,-0.00290834530785966,0.01544706564875,3.49152157888e-05,-0.000803467692343185,-0.00199896783748976,0.0182004481131171,-0.0176000422381273,0.00127940444060837,0.00351964726563403,0.0389305179217991,0.0422644220380575,0.0344522559315754,0.0249756481900716,0.000833720394488369,-0.00267819487173115,0.0551700366606465,0.000321342181261786,0.0396708885159867,0.00196561253706995,0.0235781559307304,0.0228427701897072,0.00979839008420869,-0.000685815348106189,0.0333307233123805,0.0388603407939652,0.00234591325973788,0.000880337995790459,0.0193832110996024,0.0437387994464378,0.0239141159142402,0.000513370561553872,0.0276880237849317,0.0301645843757579,-0.0174447672802415,0.0055530254588243,0.0206628533500908
"3",0.000374164729374016,0.0120465163442622,0,0.00198067706677874,0.0815956019853288,0.0144762031006536,0.0913523264950589,0.0108098936599763,-0.0211225171923676,0.0562588525197869,-0.0388035378752323,-0.00843731691624772,0.0806695795300827,-0.00526741511915296,0.000662798331727998,0.00279083256345913,0.108943038525176,0.0228687042714564,0.000106920166811575,0.000448700514400713,0.018172674619308,0.00967539843441467,0.0328958619335096,0.0289929460644456,0.000262134520761403,-0.00696602062548268,0.132774608053574,0.00230524500556029,0.0951686443685174,-0.002224978225424,-0.00195483143324748,-0.0213268194228479,-0.000794129779130293,-2.55366096031384e-05,-0.0188442198752361,0.0631446452414568,0.011631763529997,0.000373086476507023,-0.00538258590497209,0.0050834414106562,0.00893275538270344,-0.0128404870379788,0.0193637608505641,0.0100845144375361,-0.0246387840240088,-0.0537273822748173,-0.00951106415916581
"4",6.56180695572939e-05,0.00104393951539028,0.00198067706677874,0,0.00047730610116048,-2.76268064255403e-05,0.000550170360241742,0.00130061950652571,0.00152600695447602,0.00101877343900458,0.000558423456418211,2.22630190993556e-05,0.000274164952310807,-4.72670440249123e-05,0.000270823610499571,5.09261655157189e-06,-0.000176618341311996,0.000784713168503703,0.000409348428305867,0.000460464449532738,0.000214714695308871,0.000127138597925569,-0.000233808242183553,0.000315550073360926,-0.000166248044498718,-3.47326176441953e-06,0.000302924352944212,5.33813077359113e-05,-0.000155313289671999,2.48897508579038e-05,0.000347052359660038,-0.000209208680495232,0.000509692459329525,0.000100673148746733,-0.0015807389983139,0.000185778637092238,0.000108316791382679,7.13775134952854e-05,0.000554713149533592,-0.000661343044690343,-0.000245497291338825,0.000407798047844299,0.0010187447376746,0.000838269466127306,-0.00128766550919746,-0.000495154319639313,0.000283147666931827
"5",-0.000435369699576027,-0.0194784128793868,0.0815956019853288,0.00047730610116048,0,0.105386980048276,0.109689962007534,0.00993757088141178,0.0294591930686989,0.0496050118386209,0.0661227297191196,0.00856697009588592,-0.00253222010133036,-0.00820013054585178,0.00328649722096963,-0.00681945609569046,0.0628262291916837,0.00429886463385198,0.00187841639026431,0.0022423538162013,0.0267559589504918,0.00287305506640712,0.0262181089265956,0.0420970244153269,0.00213940927042677,-0.00819024830755355,0.164522592754378,0.00115328117449653,0.185050272766215,-0.00382610678837536,0.0046637432704526,0.0211982202384298,0.00187016978332766,-0.000221911249429163,0.0878188363330832,0.0987295584532857,0.00672755005222392,0.000161389308866777,0.00409750473527914,0.0148785706173502,0.149249330984355,0.056301575326315,-0.00494700750792398,0.017877395305482,-0.0498057943040177,-0.00478685775722321,0.01165614585799
"6",0.000379096344576668,0.0281102653614631,0.0144762031006536,-2.76268064255403e-05,0.105386980048276,0,0.017892119287561,-0.00689585683544025,-0.0224544422432416,0.179373796947133,0.0849015538224502,-0.0319453593256784,0.166549570322452,-0.0125845658431512,0.00509481842507498,-0.0135097392351096,0.0522366688856597,-0.0285263360636419,-0.0056377998631898,-0.00104012107221729,0.0221805438688905,0.103298011717696,0.154772118207126,0.203044418657013,0.00391793061471035,-0.012085519783083,0.0862666916353481,0.000346213773538162,0.108901675931581,-0.017235717449897,0.225264404464074,0.216616576623675,0.00658247000497703,-0.00127158888082646,0.0766970242095164,0.16088539611913,-0.00871195311785122,0.00109319143866649,0.00499603049767017,0.0131974018897461,0.0493474995754719,0.0487691311154701,-0.00165529176489099,0.0363821705948841,0.0715750932526695,-0.0120934604049436,0.0176345150520718
"7",-0.00195959057860129,0.0177844908353753,0.0913523264950589,0.000550170360241742,0.109689962007534,0.017892119287561,0,0.00348242102523089,0.0517842000759716,0.0145865186814111,0.0199961245132418,0.044642965396346,0.055519095104209,-4.42513151746038e-05,-0.00419807808470063,-0.00433227741046194,0.0816878017757601,-0.00276019929135551,-0.00451697251493488,0.00419442516185264,0.0753235617707606,0.0436213865555732,0.021191069262656,-0.0350089002130003,0.00667035666628157,-0.00780161866097673,0.176144369046724,0.000147901603064327,0.155071218935339,0.0165791401540938,-0.0384731060388054,-0.0278461947689592,0.0135641516550931,0.000328499953943906,0.108808346208391,0.0224309708005221,-0.00217031416053914,0.000229172345636242,0.00349181248368069,-0.00835614059812984,0.102301013742436,0.0802718546562058,0.000525241669794285,0.016901710459531,-0.0681256100802966,-0.0122732433443323,0.0461974187202796
"8",6.25721615654662e-05,0.0148063573550246,0.0108098936599763,0.00130061950652571,0.00993757088141178,-0.00689585683544025,0.00348242102523089,0,0.0117854868917084,0.0113360542496801,0.0100482612535973,0.0089186781664452,-0.00572784488109079,-0.000936689610160357,0.0012496810010576,-6.49579190631355e-05,-0.00624919846680128,0.00166955120836532,0.00442470873697043,0.00115296087797545,0.0151105935777185,0.00151808668957787,-0.00926905031407554,-0.000263942528186512,-0.002036412638866,0.000577942817718169,0.0137192841719984,6.81082386972953e-05,0.00774431447271873,0.00208538930177737,-0.00505119444218483,0.0108653816247406,0.00162506291928022,0.000212886014380409,-0.00603718279660281,-0.00300801796232064,0.00882909225689477,5.26160330811543e-05,0.0111639796240195,0.00797712097791869,0.00120483959694906,-0.00105104621779173,0.0189696707009657,0.00788010724016441,-0.0119908275380429,-0.0036534778150632,0.00869264197836705
"9",-0.00253818739112832,0.0124941964377387,-0.0211225171923676,0.00152600695447602,0.0294591930686989,-0.0224544422432416,0.0517842000759716,0.0117854868917084,0,-0.0308598802885273,0.0309519455217595,0.0232160360945959,-0.0425077277372409,-0.00400408959445608,-0.00335672247614383,0.00287401967142875,-0.0163622249232666,-0.013613094451252,0.00296724753353383,0.00551835572100812,-0.00494159821525131,0.00378033111934672,0.0178373713691538,0.0106727142944378,0.00529705688207649,0.00483733496598648,0.051438523179445,0.000676283621405371,0.0307056319386518,0.00951103794368202,-0.0219553536875167,-0.00653269423924341,0.0122257559367072,0.000672652973641608,0.0136100143144282,0.0143740075177201,0.0128870175736204,0.00014226369333592,0.00157806798004723,0.0589028780509988,0.0369670215617588,0.0285238689010108,0.0463485100972849,0.0284508571531732,-0.0372248151675649,-0.0193828591533206,0.0495251296686852
"10",0.000739898539505734,0.0247531492860418,0.0562588525197869,0.00101877343900458,0.0496050118386209,0.179373796947133,0.0145865186814111,0.0113360542496801,-0.0308598802885273,0,0.0661055691356438,-0.00109896162295176,0.0884824090450105,0.00448176395055877,0.014485433805479,0.000925429136561684,0.0246726645463111,0.0446534087932315,0.00386327071996839,0.00448797961405023,0.0107081296788525,-0.00613676140616037,0.0565381081162182,0.0988758368000897,-0.0124408185364127,-0.00240630762361882,0.0829952436583254,0.00156343197422948,0.0489742635085364,-0.00657421851204543,0.102892942532011,0.0703018142866856,-0.00494561164155993,-0.000128307453178711,-0.0223939424413793,0.15329362775637,0.0202635834128237,-0.00139041251793837,0.0279402096693342,0.00928172491531987,0.0298627176184272,0.0193878745594716,0.0424350248368124,0.0173682972394218,0.0651375926006983,-0.0460590832966155,0.0116861279344371
